,Unnamed: 0,sst2_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
288,288,309,"[0, 627, 200, 567, 9, 12280, 1506, 4728, 1334, 16, 10, 822, 444, 10295, 7, 63, 9933, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'second', 'coming', 'of', 'harry', 'potter', 'is', 'a', 'film', 'far', 'superior', 'to', 'its', 'predecessor.']","[0, 627, 200, 567, 9, 12280, 1506, 4728, 1334, 16, 10, 822, 444, 10295, 7, 63, 9933, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'second', 'coming', 'of', 'harry', 'potter', 'is', 'a', 'film', 'far', 'superior', 'to', 'its', 'predecessor.']","[2.282043634908548, 1.9507415389511726, 1.779247214906894, 1.955237081654532, 2.273185448003012, 2.587929743780296, 2.6041517778469285, 2.6116834927801134, 2.023330058720166, 2.153055650608334, 2.4858066048554592, 1.696384823199962, 2.487013733505587, 3.809811415731104]",positive,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
289,289,335,"[0, 5632, 5, 8219, 9, 103, 7620, 7790, 31236, 36403, 1635, 30, 740, 196, 4063, 5, 12043, 254, 25, 228, 1506, 128, 29, 3504, 2156, 89, 16, 295, 75, 10, 24670, 154, 1151, 259, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['with', 'the', 'exception', 'of', 'some', 'fleetingly', 'amusing', 'improvisations', 'by', 'cedric', 'the', 'entertainer', 'as', ""perry's"", 'boss,', 'there', ""isn't"", 'a', 'redeeming', 'moment', 'here.']","[0, 5632, 5, 8219, 9, 103, 7620, 7790, 31236, 36403, 1635, 30, 740, 196, 4063, 5, 12043, 254, 25, 228, 1506, 128, 29, 3504, 2156, 89, 16, 295, 75, 10, 24670, 154, 1151, 259, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['with', 'the', 'exception', 'of', 'some', 'fleetingly', 'amusing', 'improvisations', 'by', 'cedric', 'the', 'entertainer', 'as', ""perry's"", 'boss,', 'there', ""isn't"", 'a', 'redeeming', 'moment', 'here.']","[1.4432426747413338, 1.2508963784718876, 2.2241946328104194, 1.1782290714680614, 1.2029761881723426, 1.6118412360876553, 1.4648742406957256, 2.114610553503562, 2.443864951888869, 1.431670245527256, 1.524389057596098, 1.5982653234910775, 1.2343074163908319, 1.8891849085196948, 1.37048374184683, 1.732181715023972, 1.4030203399083776, 1.3617393933844333, 1.33638254558547, 1.8468802982592227, 1.537677665976165]",negative,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
290,290,361,"[0, 102, 182, 251, 1569, 2156, 22018, 11, 15706, 2156, 19, 4378, 350, 203, 1056, 15, 5820, 7094, 8, 23057, 37521, 1663, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['a', 'very', 'long', 'movie,', 'dull', 'in', 'stretches,', 'with', 'entirely', 'too', 'much', 'focus', 'on', 'meal', 'preparation', 'and', 'igloo', 'construction.']","[0, 102, 182, 251, 1569, 2156, 22018, 11, 15706, 2156, 19, 4378, 350, 203, 1056, 15, 5820, 7094, 8, 23057, 37521, 1663, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['a', 'very', 'long', 'movie,', 'dull', 'in', 'stretches,', 'with', 'entirely', 'too', 'much', 'focus', 'on', 'meal', 'preparation', 'and', 'igloo', 'construction.']","[2.0566608217386046, 1.306671172552186, 1.537505635851226, 2.0438743399152797, 1.708549355390042, 2.2467726395685963, 1.9395404760121269, 2.356252355105993, 1.808127709668284, 2.067811060070913, 1.8164282120346378, 1.4539025119465543, 1.247296492519854, 1.6936258488631293, 1.7823538143324213, 1.9394700587876637, 2.2440855690099633, 1.710334299231113]",negative,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
291,291,364,"[0, 38908, 9, 9646, 7756, 1975, 27680, 31, 4853, 2156, 13235, 424, 3631, 197, 33, 7397, 24, 31, 961, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['instead', 'of', 'hiding', 'pinocchio', 'from', 'critics,', 'miramax', 'should', 'have', 'hidden', 'it', 'from', 'everyone.']","[0, 38908, 9, 9646, 7756, 1975, 27680, 31, 4853, 2156, 13235, 424, 3631, 197, 33, 7397, 24, 31, 961, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['instead', 'of', 'hiding', 'pinocchio', 'from', 'critics,', 'miramax', 'should', 'have', 'hidden', 'it', 'from', 'everyone.']","[3.0097925464640585, 1.706265349580814, 2.179925536761753, 2.013341760515526, 1.8689757215054768, 3.7986695446378014, 2.0596312904819234, 2.0742382724158004, 1.9383840265389656, 3.35676151479484, 1.899135030088238, 2.2478724506746004, 1.6265703738364814]",negative,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]"
292,292,371,"[0, 1990, 5, 144, 233, 2156, 24, 128, 29, 10, 173, 9, 36114, 16333, 2156, 12216, 699, 9, 4117, 12, 267, 13760, 11012, 8, 2119, 2643, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['for', 'the', 'most', 'part,', ""it's"", 'a', 'work', 'of', 'incendiary', 'genius,', 'steering', 'clear', 'of', 'knee-jerk', 'reactions', 'and', 'quick', 'solutions.']","[0, 1990, 5, 144, 233, 2156, 24, 128, 29, 10, 173, 9, 36114, 16333, 2156, 12216, 699, 9, 4117, 12, 267, 13760, 11012, 8, 2119, 2643, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['for', 'the', 'most', 'part,', ""it's"", 'a', 'work', 'of', 'incendiary', 'genius,', 'steering', 'clear', 'of', 'knee-jerk', 'reactions', 'and', 'quick', 'solutions.']","[1.7022164685432493, 1.4794135234828443, 1.4341626735769246, 1.6481873586892941, 1.6832147316858435, 1.6238312411056297, 1.8397848007033721, 1.5976145461652238, 1.5843969869324703, 1.777820785559276, 1.5317205650565848, 2.9468900797111797, 2.5001770764615836, 1.5802217931560871, 2.3969802430356477, 1.7381353877796868, 1.6137783161597212, 1.6028027726013552]",positive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]"
293,293,374,"[0, 627, 1569, 16, 99, 2594, 77, 47, 4627, 62, 650, 15042, 7, 158, 498, 49, 1632, 1836, 2156, 8, 24, 10, 118, 295, 75, 1256, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'movie', 'is', 'what', 'happens', 'when', 'you', 'blow', 'up', 'small', 'potatoes', 'to', '10', 'times', 'their', 'natural', 'size,', 'and', 'it', ""ain't"", 'pretty.']","[0, 627, 1569, 16, 99, 2594, 77, 47, 4627, 62, 650, 15042, 7, 158, 498, 49, 1632, 1836, 2156, 8, 24, 10, 118, 295, 75, 1256, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'movie', 'is', 'what', 'happens', 'when', 'you', 'blow', 'up', 'small', 'potatoes', 'to', '10', 'times', 'their', 'natural', 'size,', 'and', 'it', ""ain't"", 'pretty.']","[1.9924415330161145, 2.3341026005320837, 1.5544033124767787, 1.3789818934464708, 1.7532045065130681, 1.8095745755133072, 1.560315102448178, 2.7179885203101257, 1.5680721666609192, 1.8224294143822954, 2.6323163043855504, 3.5610345410020576, 1.398534830492231, 1.6562510762781373, 1.4883352096946882, 1.4976786024374917, 2.043996506336725, 1.8887341039802246, 1.8129683275519337, 1.625581403278569, 1.5769970768401649]",negative,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
294,294,380,"[0, 415, 63, 2373, 2156, 24, 12956, 19160, 11, 10, 651, 9, 182, 1099, 780, 3038, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['at', 'its', 'worst,', 'it', 'implodes', 'in', 'a', 'series', 'of', 'very', 'bad', 'special', 'effects.']","[0, 415, 63, 2373, 2156, 24, 12956, 19160, 11, 10, 651, 9, 182, 1099, 780, 3038, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['at', 'its', 'worst,', 'it', 'implodes', 'in', 'a', 'series', 'of', 'very', 'bad', 'special', 'effects.']","[2.4593612029610212, 2.047545920123868, 2.6548709879070027, 2.142862223898981, 1.9692684806832947, 3.809133124974031, 3.8615698022774, 2.4479588323932875, 2.0897917595339335, 2.517983182340069, 2.076073586753178, 1.4911069914881727, 1.8600661091880155]",negative,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]"
295,295,428,"[0, 28878, 34717, 6373, 2156, 39668, 29772, 9977, 1342, 40955, 5313, 12, 417, 24016, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['beautifully', 'observed,', 'miraculously', 'unsentimental', 'comedy-drama.']","[0, 28878, 34717, 6373, 2156, 39668, 29772, 9977, 1342, 40955, 5313, 12, 417, 24016, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['beautifully', 'observed,', 'miraculously', 'unsentimental', 'comedy-drama.']","[2.6381568331861227, 3.1877121881057175, 2.195596230868884, 1.915544301308464, 2.99100834982498]",positive,"[0, 1, 0, 0, 0]"
296,296,458,"[0, 42800, 5206, 10, 24631, 10195, 39433, 819, 31, 5, 372, 385, 35947, 10, 4467, 257, 718, 2156, 45518, 579, 1829, 12801, 4865, 5, 276, 675, 25, 449, 1180, 506, 4621, 128, 29, 45518, 2677, 5622, 12801, 19, 55, 30203, 352, 10556, 775, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['featuring', 'a', 'dangerously', 'seductive', 'performance', 'from', 'the', 'great', 'daniel', 'auteuil,', '``', 'sade', ""''"", 'covers', 'the', 'same', 'period', 'as', ""kaufmann's"", '``', 'quills', ""''"", 'with', 'more', 'unsettlingly', 'realistic', 'results.']","[0, 42800, 5206, 10, 24631, 10195, 39433, 819, 31, 5, 372, 385, 35947, 10, 4467, 257, 718, 2156, 45518, 579, 1829, 12801, 4865, 5, 276, 675, 25, 449, 1180, 506, 4621, 128, 29, 45518, 2677, 5622, 12801, 19, 55, 30203, 352, 10556, 775, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['featuring', 'a', 'dangerously', 'seductive', 'performance', 'from', 'the', 'great', 'daniel', 'auteuil,', ""``sade''"", 'covers', 'the', 'same', 'period', 'as', ""kaufmann's"", ""``quills''"", 'with', 'more', 'unsettlingly', 'realistic', 'results.']","[2.0584910311360343, 1.1429944620840546, 1.1179968826254594, 1.4775836621168856, 1.4626587981193908, 1.5209848134421455, 1.227572537954918, 1.3963950562238234, 1.248189186511043, 1.1322149353971145, 4.534451871264074, 1.4518880365922617, 1.1116771334582387, 1.1730995485682367, 1.3500142892278688, 2.2743408836357175, 1.2824858309055907, 4.636863310809608, 1.103615109215312, 1.1592094887388684, 1.105821192437646, 1.1991903556672057, 1.0535471535752579]",positive,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
297,297,556,"[0, 4297, 24, 128, 29, 350, 251, 8, 350, 40200, 8, 24, 3587, 11, 10, 475, 20885, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['but', ""it's"", 'too', 'long', 'and', 'too', 'convoluted', 'and', 'it', 'ends', 'in', 'a', 'muddle.']","[0, 4297, 24, 128, 29, 350, 251, 8, 350, 40200, 8, 24, 3587, 11, 10, 475, 20885, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['but', ""it's"", 'too', 'long', 'and', 'too', 'convoluted', 'and', 'it', 'ends', 'in', 'a', 'muddle.']","[2.1193465033470735, 1.961374983905819, 2.296504836583796, 1.7671084292768362, 1.6921213369019334, 1.7513528348459797, 1.8781246603501967, 1.7050334425646183, 5.306110184895105, 2.1365673238679515, 1.8779982715248331, 2.31587402897518, 2.112009104175965]",negative,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
298,298,557,"[0, 1264, 9, 5, 275, 3541, 9, 5, 76, 19, 63, 6942, 9, 5, 13143, 7, 11098, 2713, 30, 292, 8708, 2172, 1666, 10, 10947, 27107, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['one', 'of', 'the', 'best', 'films', 'of', 'the', 'year', 'with', 'its', 'exploration', 'of', 'the', 'obstacles', 'to', 'happiness', 'faced', 'by', 'five', 'contemporary', 'individuals...', 'a', 'psychological', 'masterpiece.']","[0, 1264, 9, 5, 275, 3541, 9, 5, 76, 19, 63, 6942, 9, 5, 13143, 7, 11098, 2713, 30, 292, 8708, 2172, 1666, 10, 10947, 27107, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['one', 'of', 'the', 'best', 'films', 'of', 'the', 'year', 'with', 'its', 'exploration', 'of', 'the', 'obstacles', 'to', 'happiness', 'faced', 'by', 'five', 'contemporary', 'individuals...', 'a', 'psychological', 'masterpiece.']","[1.9218135987574156, 1.4542682626363654, 1.4382929732760041, 1.5386064797950276, 1.8460820148800767, 1.446911043493256, 1.4346294830361834, 1.4647589056462107, 1.904797794021138, 1.6841467001853236, 2.716266719751949, 1.435197404628844, 1.478329528923139, 2.1633496774258316, 3.3567870447644013, 1.850160790836393, 1.9868049664792091, 1.7252925154525334, 1.6447054387281472, 1.8860860539565747, 1.7784236537136722, 1.8139519528269026, 1.459410637896452, 1.628138452903976]",positive,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
