,Unnamed: 0,sst2_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
289,289,335,"[0, 5632, 5, 8219, 9, 103, 7620, 7790, 31236, 36403, 1635, 30, 740, 196, 4063, 5, 12043, 254, 25, 228, 1506, 128, 29, 3504, 2156, 89, 16, 295, 75, 10, 24670, 154, 1151, 259, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['with', 'the', 'exception', 'of', 'some', 'fleetingly', 'amusing', 'improvisations', 'by', 'cedric', 'the', 'entertainer', 'as', ""perry's"", 'boss,', 'there', ""isn't"", 'a', 'redeeming', 'moment', 'here.']","[0, 5632, 5, 8219, 9, 103, 7620, 7790, 31236, 36403, 1635, 30, 740, 196, 4063, 5, 12043, 254, 25, 228, 1506, 128, 29, 3504, 2156, 89, 16, 295, 75, 10, 24670, 154, 1151, 259, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['with', 'the', 'exception', 'of', 'some', 'fleetingly', 'amusing', 'improvisations', 'by', 'cedric', 'the', 'entertainer', 'as', ""perry's"", 'boss,', 'there', ""isn't"", 'a', 'redeeming', 'moment', 'here.']","[1.8662713953357273, 2.3006435798914784, 2.443147011392668, 2.025437393013803, 1.5667047922064241, 1.8619403323021424, 1.8965254125124862, 2.00380895648892, 2.8188237415645268, 2.3218650921423376, 2.2116816959329992, 1.9098256222674301, 1.5422863267330622, 1.8974858077821561, 2.212256409155642, 1.7426365971335063, 1.6320643498689786, 1.8465905879439037, 1.642354982177597, 3.113368554527958, 1.7492439056187636]",negative,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
290,290,361,"[0, 102, 182, 251, 1569, 2156, 22018, 11, 15706, 2156, 19, 4378, 350, 203, 1056, 15, 5820, 7094, 8, 23057, 37521, 1663, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['a', 'very', 'long', 'movie,', 'dull', 'in', 'stretches,', 'with', 'entirely', 'too', 'much', 'focus', 'on', 'meal', 'preparation', 'and', 'igloo', 'construction.']","[0, 102, 182, 251, 1569, 2156, 22018, 11, 15706, 2156, 19, 4378, 350, 203, 1056, 15, 5820, 7094, 8, 23057, 37521, 1663, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['a', 'very', 'long', 'movie,', 'dull', 'in', 'stretches,', 'with', 'entirely', 'too', 'much', 'focus', 'on', 'meal', 'preparation', 'and', 'igloo', 'construction.']","[2.595927489610658, 1.9343653613425804, 2.017107733236372, 2.358390938357834, 2.72407112837047, 2.3308279066354802, 3.4174985697983264, 2.9778172326981633, 3.3109586051261486, 3.6845418245205175, 2.6346547052793077, 2.2026298050307043, 2.130428108608545, 1.9619444601506166, 2.591664708424004, 2.7125022249239352, 2.280996719979139, 2.9426043621556865]",negative,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
291,291,364,"[0, 38908, 9, 9646, 7756, 1975, 27680, 31, 4853, 2156, 13235, 424, 3631, 197, 33, 7397, 24, 31, 961, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['instead', 'of', 'hiding', 'pinocchio', 'from', 'critics,', 'miramax', 'should', 'have', 'hidden', 'it', 'from', 'everyone.']","[0, 38908, 9, 9646, 7756, 1975, 27680, 31, 4853, 2156, 13235, 424, 3631, 197, 33, 7397, 24, 31, 961, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['instead', 'of', 'hiding', 'pinocchio', 'from', 'critics,', 'miramax', 'should', 'have', 'hidden', 'it', 'from', 'everyone.']","[3.614172091844089, 3.6994858226594673, 2.98923869605548, 2.266062973024731, 2.3578309179301886, 3.524732661936825, 3.4040767425763723, 2.9606720474829893, 3.418758923584895, 4.149095283802148, 3.2542572973874138, 2.733612464941582, 2.4981090260797294]",negative,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
292,292,371,"[0, 1990, 5, 144, 233, 2156, 24, 128, 29, 10, 173, 9, 36114, 16333, 2156, 12216, 699, 9, 4117, 12, 267, 13760, 11012, 8, 2119, 2643, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['for', 'the', 'most', 'part,', ""it's"", 'a', 'work', 'of', 'incendiary', 'genius,', 'steering', 'clear', 'of', 'knee-jerk', 'reactions', 'and', 'quick', 'solutions.']","[0, 1990, 5, 144, 233, 2156, 24, 128, 29, 10, 173, 9, 36114, 16333, 2156, 12216, 699, 9, 4117, 12, 267, 13760, 11012, 8, 2119, 2643, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['for', 'the', 'most', 'part,', ""it's"", 'a', 'work', 'of', 'incendiary', 'genius,', 'steering', 'clear', 'of', 'knee-jerk', 'reactions', 'and', 'quick', 'solutions.']","[2.4282820740706996, 3.0492951762983114, 2.5997239458750134, 1.9695132606720371, 2.0269218891599254, 2.027952053392497, 2.0362482349050293, 2.4771325572310747, 2.562245896948756, 2.31361471435876, 2.9153804331784827, 3.03327743090813, 2.745335809003964, 2.1660369786125053, 2.5627711654319416, 2.074645635408717, 2.650056385254236, 1.903192212570071]",positive,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
293,293,374,"[0, 627, 1569, 16, 99, 2594, 77, 47, 4627, 62, 650, 15042, 7, 158, 498, 49, 1632, 1836, 2156, 8, 24, 10, 118, 295, 75, 1256, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'movie', 'is', 'what', 'happens', 'when', 'you', 'blow', 'up', 'small', 'potatoes', 'to', '10', 'times', 'their', 'natural', 'size,', 'and', 'it', ""ain't"", 'pretty.']","[0, 627, 1569, 16, 99, 2594, 77, 47, 4627, 62, 650, 15042, 7, 158, 498, 49, 1632, 1836, 2156, 8, 24, 10, 118, 295, 75, 1256, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'movie', 'is', 'what', 'happens', 'when', 'you', 'blow', 'up', 'small', 'potatoes', 'to', '10', 'times', 'their', 'natural', 'size,', 'and', 'it', ""ain't"", 'pretty.']","[2.9415040224959497, 2.4272301680338075, 2.0089259071117316, 1.8248233313000537, 1.948260428208636, 2.137755408984915, 1.8432422105996906, 2.609010644666572, 2.3730444650242983, 2.5269339908456354, 3.426681043878378, 4.008287085176796, 1.8394534840609538, 2.0026629463880012, 1.9409418985734397, 1.8659480637867534, 1.9872133870684532, 2.465366537964763, 2.640723039395735, 2.1691275102830367, 2.1983748546159836]",negative,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
294,294,380,"[0, 415, 63, 2373, 2156, 24, 12956, 19160, 11, 10, 651, 9, 182, 1099, 780, 3038, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['at', 'its', 'worst,', 'it', 'implodes', 'in', 'a', 'series', 'of', 'very', 'bad', 'special', 'effects.']","[0, 415, 63, 2373, 2156, 24, 12956, 19160, 11, 10, 651, 9, 182, 1099, 780, 3038, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['at', 'its', 'worst,', 'it', 'implodes', 'in', 'a', 'series', 'of', 'very', 'bad', 'special', 'effects.']","[4.01745300606823, 3.2359493817309866, 3.332435217955129, 3.166819477516883, 2.8108574744426322, 3.97578752663141, 3.5423000604463057, 4.683009041927393, 3.9354652769961445, 3.6063138407592006, 4.3277638240890415, 2.6191603490561866, 2.7614612756787236]",negative,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
295,295,428,"[0, 28878, 34717, 6373, 2156, 39668, 29772, 9977, 1342, 40955, 5313, 12, 417, 24016, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['beautifully', 'observed,', 'miraculously', 'unsentimental', 'comedy-drama.']","[0, 28878, 34717, 6373, 2156, 39668, 29772, 9977, 1342, 40955, 5313, 12, 417, 24016, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['beautifully', 'observed,', 'miraculously', 'unsentimental', 'comedy-drama.']","[4.430170127482247, 4.472173087385282, 3.045911052461946, 2.9371966145847357, 3.829676035476738]",positive,"[0, 1, 0, 0, 0]"
296,296,458,"[0, 42800, 5206, 10, 24631, 10195, 39433, 819, 31, 5, 372, 385, 35947, 10, 4467, 257, 718, 2156, 45518, 579, 1829, 12801, 4865, 5, 276, 675, 25, 449, 1180, 506, 4621, 128, 29, 45518, 2677, 5622, 12801, 19, 55, 30203, 352, 10556, 775, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['featuring', 'a', 'dangerously', 'seductive', 'performance', 'from', 'the', 'great', 'daniel', 'auteuil,', '``', 'sade', ""''"", 'covers', 'the', 'same', 'period', 'as', ""kaufmann's"", '``', 'quills', ""''"", 'with', 'more', 'unsettlingly', 'realistic', 'results.']","[0, 42800, 5206, 10, 24631, 10195, 39433, 819, 31, 5, 372, 385, 35947, 10, 4467, 257, 718, 2156, 45518, 579, 1829, 12801, 4865, 5, 276, 675, 25, 449, 1180, 506, 4621, 128, 29, 45518, 2677, 5622, 12801, 19, 55, 30203, 352, 10556, 775, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['featuring', 'a', 'dangerously', 'seductive', 'performance', 'from', 'the', 'great', 'daniel', 'auteuil,', ""``sade''"", 'covers', 'the', 'same', 'period', 'as', ""kaufmann's"", ""``quills''"", 'with', 'more', 'unsettlingly', 'realistic', 'results.']","[2.3655098790061997, 1.625129840745401, 1.5265070443349502, 1.313532057475919, 1.3916580933077354, 1.5910866859828898, 1.3953560452177616, 1.9027380103106493, 2.4842463271862343, 1.5604791249752061, 5.426015643875303, 1.4204183032090265, 1.3337669568445438, 1.446786243580702, 1.595788474709275, 1.8663622046367705, 1.671165222723468, 4.991415262971018, 1.9812618069742085, 1.551915573607384, 1.2672296174891033, 1.625682517511643, 1.45130536448324]",positive,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
297,297,556,"[0, 4297, 24, 128, 29, 350, 251, 8, 350, 40200, 8, 24, 3587, 11, 10, 475, 20885, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['but', ""it's"", 'too', 'long', 'and', 'too', 'convoluted', 'and', 'it', 'ends', 'in', 'a', 'muddle.']","[0, 4297, 24, 128, 29, 350, 251, 8, 350, 40200, 8, 24, 3587, 11, 10, 475, 20885, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['but', ""it's"", 'too', 'long', 'and', 'too', 'convoluted', 'and', 'it', 'ends', 'in', 'a', 'muddle.']","[3.6118365071345666, 2.8695601503288617, 3.103275000308665, 3.076690026654084, 2.579832359309604, 2.5878831201810675, 3.314505983302485, 3.1833458758759714, 4.44623146518787, 4.138368250166287, 2.9197953711879245, 3.1199344683901393, 3.3642328158049115]",negative,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
298,298,557,"[0, 1264, 9, 5, 275, 3541, 9, 5, 76, 19, 63, 6942, 9, 5, 13143, 7, 11098, 2713, 30, 292, 8708, 2172, 1666, 10, 10947, 27107, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['one', 'of', 'the', 'best', 'films', 'of', 'the', 'year', 'with', 'its', 'exploration', 'of', 'the', 'obstacles', 'to', 'happiness', 'faced', 'by', 'five', 'contemporary', 'individuals...', 'a', 'psychological', 'masterpiece.']","[0, 1264, 9, 5, 275, 3541, 9, 5, 76, 19, 63, 6942, 9, 5, 13143, 7, 11098, 2713, 30, 292, 8708, 2172, 1666, 10, 10947, 27107, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['one', 'of', 'the', 'best', 'films', 'of', 'the', 'year', 'with', 'its', 'exploration', 'of', 'the', 'obstacles', 'to', 'happiness', 'faced', 'by', 'five', 'contemporary', 'individuals...', 'a', 'psychological', 'masterpiece.']","[2.6760873415900455, 2.602545978306031, 2.248643374939114, 2.017185745174454, 1.921938772688218, 2.537343599494906, 2.443583417348604, 1.935172476528793, 2.707496382136922, 2.75724062756763, 3.5184696311136623, 2.657893003069195, 2.6955298663333176, 2.03218648121095, 3.50511081752072, 2.015102979070901, 2.169037384833738, 2.614131283322501, 2.0567676068051943, 2.1782720991262106, 2.579588526756857, 2.1895585114817084, 1.944216543298467, 1.6829301914199466]",positive,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
299,299,622,"[0, 37492, 3541, 5604, 98, 6683, 5, 1991, 8, 7416, 9, 410, 2786, 15, 3403, 5447, 25, 157, 25, 5, 3831, 604, 54, 2662, 11, 5, 3311, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['few', 'films', 'capture', 'so', 'perfectly', 'the', 'hopes', 'and', 'dreams', 'of', 'little', 'boys', 'on', 'baseball', 'fields', 'as', 'well', 'as', 'the', 'grown', 'men', 'who', 'sit', 'in', 'the', 'stands.']","[0, 37492, 3541, 5604, 98, 6683, 5, 1991, 8, 7416, 9, 410, 2786, 15, 3403, 5447, 25, 157, 25, 5, 3831, 604, 54, 2662, 11, 5, 3311, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['few', 'films', 'capture', 'so', 'perfectly', 'the', 'hopes', 'and', 'dreams', 'of', 'little', 'boys', 'on', 'baseball', 'fields', 'as', 'well', 'as', 'the', 'grown', 'men', 'who', 'sit', 'in', 'the', 'stands.']","[3.7707337077422434, 2.4378478234330414, 2.4691695605838286, 1.9046558492599104, 1.8457469140715512, 2.664961997981594, 2.1828453071609655, 2.464332770563633, 2.280037049969979, 3.228768514440127, 2.04977397359776, 2.008075702027529, 2.209282954011959, 2.725671404366705, 1.7954857062172986, 1.9836896036067042, 1.7698846328521867, 2.1844939803653634, 3.0661758959127914, 2.4694919618150024, 1.830599343096622, 1.8196958001104349, 1.8785809831819933, 2.1805527315650015, 2.2699834729928425, 1.9846111884781565]",positive,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
