,Unnamed: 0,originaldata_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
417,417,r2-0019883,"[0, 7199, 966, 24, 23, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Not', 'worth', 'it', 'at', 'all.']","[0, 7199, 966, 24, 23, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Not', 'worth', 'it', 'at', 'all.']","[8.670851483458549, 9.440099125015962, 5.351810260991616, 6.682102341485943, 5.63666538988852]",negative,"[0, 1, 0, 0, 0]"
418,418,r2-0019884,"[0, 100, 770, 7, 213, 88, 5, 8080, 6, 53, 24, 21, 6587, 77, 38, 222, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'wanted', 'to', 'go', 'into', 'the', 'bathroom,', 'but', 'it', 'was', 'terrible', 'when', 'I', 'did', 'it.']","[0, 100, 770, 7, 213, 88, 5, 8080, 6, 53, 24, 21, 6587, 77, 38, 222, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'wanted', 'to', 'go', 'into', 'the', 'bathroom,', 'but', 'it', 'was', 'terrible', 'when', 'I', 'did', 'it.']","[2.8524779521239156, 4.731332854132174, 5.449509848333685, 2.46366572232873, 3.0143550523366596, 4.171944927067658, 5.179257638755805, 4.365444119254318, 3.1947970049762247, 3.070976103498897, 3.1005437629387713, 3.229680066749222, 2.9074684323258717, 2.045853597645663, 2.4496922369863627]",negative,"[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
419,419,r2-0019885,"[0, 100, 40, 2649, 567, 7, 42, 745, 14, 34, 57, 10, 200, 184, 187, 137, 24, 21, 373, 2344, 29, 25307, 124, 11, 5, 419, 3788, 18, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'will', 'miss', 'coming', 'to', 'this', 'building', 'that', 'has', 'been', 'a', 'second', 'home', 'since', 'before', 'it', 'was', 'called', 'Eds', 'Tavern', 'back', 'in', 'the', 'early', ""2000's.""]","[0, 100, 40, 2649, 567, 7, 42, 745, 14, 34, 57, 10, 200, 184, 187, 137, 24, 21, 373, 2344, 29, 25307, 124, 11, 5, 419, 3788, 18, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'will', 'miss', 'coming', 'to', 'this', 'building', 'that', 'has', 'been', 'a', 'second', 'home', 'since', 'before', 'it', 'was', 'called', 'Eds', 'Tavern', 'back', 'in', 'the', 'early', ""2000's.""]","[2.0776067917639995, 2.071167619037683, 2.523815945010553, 2.000059928711539, 4.077799071260176, 2.0258034124950823, 2.1980131118728155, 2.472789231068711, 2.219850817027774, 2.711782330591928, 2.2813085804381696, 2.259455822189705, 2.0389958574072637, 2.0139453200245754, 1.7939828555222652, 1.8555290052976656, 1.9401933700941623, 2.1013236068713206, 2.091183012662155, 3.1945393959282664, 4.093395756878522, 2.3514894057895206, 2.462799807454564, 3.0782901120422004, 1.8096049265114846]",positive,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
420,420,r2-0019887,"[0, 133, 30222, 368, 21, 45, 2038, 8, 1437, 473, 45, 2002, 7, 162, 99, 79, 74, 109, 7, 127, 3588, 7, 146, 24, 2230, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'Tailor', 'was', 'not', 'professional', 'and', 'does', 'not', 'explained', 'to', 'me', 'what', 'she', 'would', 'do', 'to', 'my', 'dress', 'to', 'make', 'it', 'exactly']","[0, 133, 30222, 368, 21, 45, 2038, 8, 1437, 473, 45, 2002, 7, 162, 99, 79, 74, 109, 7, 127, 3588, 7, 146, 24, 2230, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'Tailor', 'was', 'not', 'professional', 'and', 'does', 'not', 'explained', 'to', 'me', 'what', 'she', 'would', 'do', 'to', 'my', 'dress', 'to', 'make', 'it', 'exactly']","[2.8960029670478327, 4.79730278620487, 2.6127242720388386, 1.9065026143325305, 1.786892092216013, 2.1751248103906398, 2.828023104994, 2.1471829625177747, 2.0293108496585304, 2.0614841486651745, 2.7144746475785864, 4.146746469879332, 1.679112236676043, 1.9807394630193018, 1.6702187250069878, 1.774666411933165, 1.9402945988036648, 3.9833789715610655, 2.3712367756762354, 2.3288004869211734, 3.8785982305163134, 1.9792746425526824]",negative,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
421,421,r2-0019889,"[0, 10285, 86, 52, 58, 259, 21, 10, 76, 536, 8, 5, 35698, 21, 11385, 8, 5, 689, 21, 95, 25, 11385, 4, 978, 51, 33, 92, 813, 8, 960, 21, 3723, 11322, 8, 6353, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Last', 'time', 'we', 'were', 'here', 'was', 'a', 'year', 'ago', 'and', 'the', 'waitress', 'was', 'horrible', 'and', 'the', 'food', 'was', 'just', 'as', 'horrible.', 'Now', 'they', 'have', 'new', 'staff', 'and', 'everything', 'was', 'peaches', 'and', 'cream.']","[0, 10285, 86, 52, 58, 259, 21, 10, 76, 536, 8, 5, 35698, 21, 11385, 8, 5, 689, 21, 95, 25, 11385, 4, 978, 51, 33, 92, 813, 8, 960, 21, 3723, 11322, 8, 6353, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Last', 'time', 'we', 'were', 'here', 'was', 'a', 'year', 'ago', 'and', 'the', 'waitress', 'was', 'horrible', 'and', 'the', 'food', 'was', 'just', 'as', 'horrible.', 'Now', 'they', 'have', 'new', 'staff', 'and', 'everything', 'was', 'peaches', 'and', 'cream.']","[2.5926288962664685, 2.1295876580954953, 1.5297033095750308, 1.5671562864417323, 1.530132336060237, 1.550629834192706, 1.876041733069312, 1.7975737535141738, 2.4012146775398686, 2.2824329968186308, 2.7307341148730466, 2.7748946314492255, 1.7383314280183941, 1.6265548665132272, 1.9821922835907675, 2.378677916978293, 1.8288049009821306, 1.7168172089725668, 1.7004218828819753, 2.0481972705908555, 1.8950777558486278, 2.679791322324794, 1.814968191957647, 1.4126500245371323, 1.622637582593491, 1.5506308599976242, 1.7933522689663692, 2.018995108220717, 1.8608319687709423, 1.8313813401245964, 1.9617709226720281, 2.371155225583991]",negative,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
422,422,r2-0019890,"[0, 2515, 172, 26, 7, 162, 47, 283, 259, 8, 38, 40, 109, 14314, 4, 85, 21, 1531, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['She', 'then', 'said', 'to', 'me', 'you', 'come', 'here', 'and', 'I', 'will', 'do', 'yours.', 'It', 'was', 'fun.']","[0, 2515, 172, 26, 7, 162, 47, 283, 259, 8, 38, 40, 109, 14314, 4, 85, 21, 1531, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['She', 'then', 'said', 'to', 'me', 'you', 'come', 'here', 'and', 'I', 'will', 'do', 'yours.', 'It', 'was', 'fun.']","[3.2952806697976817, 3.5354977172084574, 3.5483765617558514, 5.625105320580109, 2.2422094613262273, 2.6613377537762433, 3.1081486496397908, 2.6913029648529534, 3.7373812765288146, 2.663922007871744, 2.9880197634221712, 2.899813132266005, 3.4495021491085693, 4.462925575007857, 2.648312117658707, 2.595699566841672]",positive,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
423,423,r2-0019893,"[0, 100, 56, 10, 1844, 8847, 19, 23753, 8, 4884, 21849, 4, 85, 21, 10964, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'had', 'a', 'deep', 'dish', 'with', 'sausage', 'and', 'meatballs.', 'It', 'was', 'delicious.']","[0, 100, 56, 10, 1844, 8847, 19, 23753, 8, 4884, 21849, 4, 85, 21, 10964, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'had', 'a', 'deep', 'dish', 'with', 'sausage', 'and', 'meatballs.', 'It', 'was', 'delicious.']","[3.260363825074859, 3.294558609622778, 3.2139595623459645, 2.7930917242703344, 3.486407488069129, 3.7370323028726533, 4.446270527818715, 3.937772141988006, 4.557146145972204, 6.54968176327324, 5.442506283422674, 3.1615773078315668]",positive,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]"
424,424,r2-0019894,"[0, 170, 58, 4804, 4613, 5192, 813, 187, 24, 16, 728, 409, 31, 127, 184, 53, 52, 58, 3911, 24, 21, 5, 27906, 30642, 324, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'were', 'expecting', 'wonderful', 'friendly', 'staff', 'since', 'it', 'is', 'minutes', 'away', 'from', 'my', 'home', 'but', 'we', 'were', 'surprised', 'it', 'was', 'the', 'oppositie']","[0, 170, 58, 4804, 4613, 5192, 813, 187, 24, 16, 728, 409, 31, 127, 184, 53, 52, 58, 3911, 24, 21, 5, 27906, 30642, 324, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'were', 'expecting', 'wonderful', 'friendly', 'staff', 'since', 'it', 'is', 'minutes', 'away', 'from', 'my', 'home', 'but', 'we', 'were', 'surprised', 'it', 'was', 'the', 'oppositie']","[2.2797003800206714, 2.4509815240951665, 2.583608944127922, 2.316475648322283, 2.6550654108638003, 2.6837343127319233, 2.9105691125866824, 2.6572306615839487, 2.7085133118036637, 3.089571172169939, 3.5707365109717157, 2.7986878388671816, 2.0150360888765753, 2.025177431110717, 2.3018753350838774, 1.8236067709385624, 2.2450476155853796, 2.589188749591314, 2.5831990945345686, 2.513954846932586, 3.922548896739715, 3.7392904522482953]",negative,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
425,425,r2-0019895,"[0, 133, 317, 16, 1076, 1970, 455, 8, 10117, 3610, 6, 19, 5, 6696, 14, 32, 1665, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'place', 'is', 'alway', 'full', 'and', 'stays', 'busy,', 'with', 'the', 'drinks', 'that', 'are', 'served.']","[0, 133, 317, 16, 1076, 1970, 455, 8, 10117, 3610, 6, 19, 5, 6696, 14, 32, 1665, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'place', 'is', 'alway', 'full', 'and', 'stays', 'busy,', 'with', 'the', 'drinks', 'that', 'are', 'served.']","[3.6788499830162693, 5.076654027308857, 2.791348914335444, 2.8093670678498532, 3.679772958024984, 2.8709831366280962, 3.272816790033391, 3.4562140109717014, 4.093713187008988, 4.038029098392244, 4.066813925894906, 4.080190195741449, 3.4765463070907643, 2.939923515115383]",positive,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]"
426,426,r2-0019896,"[0, 10993, 7, 49, 2259, 15, 8314, 15886, 1214, 8, 55, 682, 7, 5, 19249, 3628, 2259, 4, 978, 51, 32, 5506, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['First', 'to', 'their', 'location', 'on', 'Thunderbird', 'Road', 'and', 'more', 'recently', 'to', 'the', 'Arrowhead', 'location.', 'Now', 'they', 'are', 'homeless']","[0, 10993, 7, 49, 2259, 15, 8314, 15886, 1214, 8, 55, 682, 7, 5, 19249, 3628, 2259, 4, 978, 51, 32, 5506, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['First', 'to', 'their', 'location', 'on', 'Thunderbird', 'Road', 'and', 'more', 'recently', 'to', 'the', 'Arrowhead', 'location.', 'Now', 'they', 'are', 'homeless']","[4.143006930028964, 4.781952750242592, 2.134395284216894, 2.1344717676785705, 2.4611019536403203, 2.7001756496272207, 2.7149943869242907, 2.5789830266066835, 3.147504743383599, 2.5910838407277996, 3.1391948743807156, 4.171397690774497, 3.142767909205453, 3.1022077574912013, 2.4525471409550264, 2.1080924245197807, 4.195631510525509, 2.423747681827278]",negative,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
427,427,r2-0019897,"[0, 970, 32, 70, 209, 31214, 2968, 32441, 15, 5, 2204, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['There', 'are', 'all', 'these', 'humorous', 'plaques', 'on', 'the', 'wall.']","[0, 970, 32, 70, 209, 31214, 2968, 32441, 15, 5, 2204, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['There', 'are', 'all', 'these', 'humorous', 'plaques', 'on', 'the', 'wall.']","[4.414157440046049, 4.0735267929278205, 3.849278215333329, 4.069811347488031, 4.598453345125703, 3.7624173962850445, 4.930634363052112, 4.839257674804282, 6.656724299178918]",neutral,"[0, 0, 0, 0, 0, 0, 1, 1, 1]"
428,428,r2-0019898,"[0, 30495, 13448, 32, 350, 203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Entrees', 'are', 'too', 'much.']","[0, 30495, 13448, 32, 350, 203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Entrees', 'are', 'too', 'much.']","[11.38360778165478, 8.71357755972672, 5.9974060683554455, 4.811124815293251]",negative,"[1, 0, 0, 0]"
